question,answer,wrong1,wrong2,wrong3
Identical twins are produced by fertilization of,1 ovum by 1 sperm,2 ova by 1 sperm,1 ovum by 2 sperms,2 ova by 2 sperms
Which male and female reproductive organs are homologous ?,Urninary bladder and uterus,Penis and oviduct,Vas differentia and ovary,Penis and clitoris
Which of the folowing secrete the same hormone ?,placenta and ovary,Thyoid and adrenal,testes and adrenal,Hypothalamus and posterior pituitary
Incomplete parthenogensis does not occur in human beings because of,Biparental cross fertilization,Uniparental cross fertilization,Presence of both parthenogensis and cross fertilization,Presence of bot complete parthenogensis and uniparental cross fertilization
The organ of corti in mammals is found in,Cochlear canal,Vestibular canal,Tympanic canal,Ear drum
The organ of corti in mammals is found in,Cochlear canal,Vestibular canal,Tympnaic canal,Ear drum
The optic nerve passes through,Blind spot,Fovea centralis,Choroids plexus,Pharynx
Cristae is present in,Semicircular canal,Vestibule,Cochlea,All
Owl retina contains,Only rods,Both rods and cones,Only cones,None
Pigmented layer of eye is known as,Choroid,Fovea,Sclera,Retina
In Myopia image is formed,Before retina,Beyond retina,At retina,Image is not formed
Ceruminous glands are situated,In external auditory meatus,Around anus,In eye lids,In arm pits
A person who cannot see the near objects clearly is likely to us e,Convex lens,Concave lens,Bifocal lens,Cylindrical lens
Vision of rabbit is,Monocular,Mosaic,Binocular,None
Organ of corti lies inside the,scala media,tympanum,scala vestibuli,scala tympani
Meissner's corpuscles are located in,skin,teeth,nail,hair
Cochlea is mainly responsible for,hearing only,balance only,both balance and hearing,percipation of colour
A man suddenly jerked but he managed to balance his body .What worked there ?,Otoliths,endolymph of semi circular canal,Organs of corti,ear ossicles
Part of his ear balances his position ?,Vestibule,Organ of corti,Cochlea,Tectorial membrane
Total no of ear ossicles in human body ?,6,3,2,1
The sensory receptors present on the surface of skin giving sensation of touch are ?,Meissner's corpuscles,Paccian corpuscles,Krause end bulbs,End bulb of rufin
"Suraj is wearing speactacles having concave lens.When the spectacles are not in use,the image in boy's eyeball is formed:",In front of retina,At the optic disc,Ath the yellow spot,behind retina
Person suffering from nigght blindness lacks,Rhodopsin rods,Rods,Cones,Both rods and cones
Part of ear responsible for hearing is,Cochlea,Sacculus,Utricle,Semicircular canals
Hensen's cell is found in,Ear,Eye,Both,Spleen
"In the eye of rabbbit,the light reaching the retina is refracted",5 times,2 times,3 times,4 times
Which is the correct sequence of transmission of vibrations from the air to the auditory nerve in mammal ?,"Tympanic membrane,ear bones,cochlea","Ear bones,cochlea,Tympanic membrane","Tympanic membrane,cochlea,earbones","cochlea,ear bones,Tympanic membrane"
The focusing of lens is done by,ciliary muscle,Iris,Pupil,Sclera
What are thigmo receptors?,tactile hairs,taste hair,chemoreceptors,none
"A person during old age more than 50 becomes unable to see the object at far distance,the defect of eye is",Presbyopia,Myopia,Hypermetropia,Astigmatism
Eustachian tube connects,Pharynx with middle ear,Middle ear with nose,Middle ear with internal ear,External ear and pharynx
Sensory spot in ampulla is called,Crista,Macula,Otolith,Organ of corti
"In retina,yellow spots contains",Cones only,Rod and cones,Rods only,None
The disease caused by bacteria in the human eye is known as,Glaucoma,Protanopia,Xeropthalmia,Trachoma
Acoustic spot in each ampula of human ear is known as,Crista,Otolith,Organ of corti,Macula
Pigmented related to observe grasses by the herbivore eye is,Chloorolabe,Melanin,Rhodopsin,Erythrolabe
Which one is the dividing layer of the mammalian skin ?,startum malphigi,startum corneum,startum spongisum,startum lucidum
Part of ear concerned with hearing is,Basilar membrane and tectorial membrane,Reisnner's membrane & tectorila membrane,=Reisnner's membrae and basilar membrane,Resinner's membrane and ampulla membrane
What is the function of semi circular canal in our ear ?,balancing,to hearing,trasmits sound wave to internal ear,Both 'a' and 'b'
Endolymph is found in the,Internal ear,Brain,Lymph node,Middle ear
Sound is basically amplified by,"Malleus,incus ,stapes",Pinna,Tympanic membrane,Round window
The most active layer of epidermis that gives new cells is,s.mapighi,startum granulosum,S.corneum,S.lucidium
Vision of compund eye is,Mosaic,Unilocular,Binocular,None
The organ of hearing is,Organ of corti,Semicircular canal,tympanic membrane,oval window
At the apex of cochlea the scala vestibuli and scala tympani communicate with each other through,helicotrema,fenestra ovalis,fenestra rotunda,vestibular aqueduct
Cell sensitive to sound vibrations are found in,Organ of corti,Middle ear,Sacculus,Utriculus
Which cell is used to see colur ?,cone cell,rod cell,corneal cell,iris
The organism having both alternation of generation and alternation  of host is,Liver fluke,Tania solium,Ascaris,Wucheria.Bancrofti
Far sightness greater than 55 years is due to,Presbiopia,Myopia,Hypermetropia,Astigmatism
Meibomian gland is found in,Eye,Ear,Pharynx,Nose
In internal ear sensory patches are situated in,Memranous labyrinth,Cochlea,Stapedial plate,Fenestra ovalis
Merkel's discs and meisnner's corpuscles are found in the,Skin of mammals,Skin of frog,Skin of toad,Skin of rabbit
Which one is the sensory organ of rabbit ?,Jacobson's organ,Statocyst,Osphradium,Johnston's organ
Orra serrota is asscociated with,Retina,Cornea,Sclera,Conjuctiva
The finger prints of the finger tips is due to,Dermal papillae,Startum granulosum,Startum lucidium,Startum germinativum
Tectorial membrane is found in,Ear of mammal,Ear of rog,Eye of mammal,Eye of frog
Organ of corti is present in,Scale media,Scala vestibuli,scale tympani,Middle ear
ROd and cones of Retina is modified form of :,Bipolar neurons,Multipolar neurons,Apolar neurons,Unipolar neurons
Which of the following causes the repolarization of the action potential in a nerve fibre ?,Potassium,Calcium,Magnesium,Sodium
The longest Cranial nerve which supplies the body except head is,Vagus,Occulomotor,Olfactory,Auditory
Pair of cranial nerves in rabbit is,12 pairs,10 pairs,11 pairs,13 pairs
Thermoregulatory centre is located in,Hypothalamus,Optic lobe,Thymus gland,Medulla oblangat
Muscular coordination of mammals is controlled by wich part of the brain ?,Cerebellum,Olfactory lobe,Cerebrum,Medulla
Thermoregulatory centre is found in,hypothalamus,dincephalons,cerebellum,occipital lobe
The purely sensory cranial nerves are,"I,II,VII","I,II,VII","III,IV,VI","I,II,III"
Which of the following organs regulates the body temperature ?,Hypothalamus,Pituitary,Thyroid,Adrenal
Paracoel is found in,Crebrum,Optic lobe,Cerebellum,Medulla oblongata
The movement of voluntary muscle is cordinated by,Cerebellum,Cerebrum,Medulla,Pons
Parasympathetic Nervous system,Increases urinary secretion,Increases heart beat,Dilates pupil,Dilates trachea and bronchi
Vomiting cebtre is at,Medula oblongata,Cerebellum,Cerebrum,Pons
Centre of reflex action is,Spinal cord,Medulla,Cerebrum,Cerebellum
Hunger is under the control of,Hypothllamus,Cerebral hemisphere,Stomach,Spinal cord
The corpus callosum in the brain of rabbit is,Connects two hemisphere of cerebrum,connects the cerebrum and cerebellum,connects two lateral lobes of cerebellum,connects spinal cord and medulla oblangata
"In frog,the 'foramen of monoro'connects the.....................ventricles of the brain.",two lateral and the third,olfactory and the third,third and the optic,optic and the fourth
Adrenaline is,vasoconstrictor,vasodilator,motor,depression
Synapse is a gap between adjacent,nerve cells,muscle fibres,muscle cells,nerve cell and any other cells
Hypothalamus f human brain is meant for,Homeostatic control,Body orientation,muscular co-ordination,smell control
crura cerebri are the nerve bands of,optic lobes,cerebellum,cerebrum,hypothalamus
The part of brain which balances the body is,Cerebellum,cerebrum,Medulla oblanagat,Pons varolli
Which centre is stimulated during increase in body temoerature ?,Anterior hypothalamus,Posterior hypothalamus,Limbic system,Red nucleus
Central unit of nervous sytem is,Neuron,Nephron,Myocyte,RBC
Number of Cranial Nerve in human is,12 pairs,12,9 pairs,31 pairs
The lobe of braiin where visula stimuli are received and analyzed,Occipital,Frontal,Temporal,Parietal
Which one of the following nerve is not sensory ?,Oculomotor,Olfactory,Auditory,Optic
Vagus nerve is a part of,parasympathetic nervous system,CNS,Sympathetic nervous system,Spinal nervous system
Centre of intilligence in brain lies in the,Cerebrum,Dincephalon,Cerebellum,Medulla oblongata
Sodium-pump in human body is related to,Nerve impulsee conduction,Transport of Co2,Dissociation of Hb,Exchange of gases
"In human brain,vision centre is located in",Occipital lobe,Frontol lobe,parietal lobe,Temporal lobe
The longest cranial nerve in rabbit is,Vagus,Occulomotor,Auditory,Trochlear
Which one is not sensory nerve ?,Occulomotor(III),Olfactory(I),Optic (II),Auditory ( VIII)
The resting potential of the membrane of a nerve fibre is,-100to -110 mv,60 to 70 mv,50 to 100 mv,-20 to 30 mv
What is the function of motor nerves ?,Conduction of impulse away from CNS,Conduction of impulse to CNS,Both,None
CNS consists of,brain and spinal cord both,brain only,spinal cord only,brain and automonous system
Olfactory lobe is site for,smell,taste,vision,none of the above
What happens if dorsal root horn of spinal nerve broken due to injury ?,no sensation occurs,No action to stimulus,Sensation occurs,Motor action stops
Which part of nervous system helps in gastri ubtestinal regulation,ANS,CNS,PNS,Endocrine itself
Purely sensory cranial nerve is,Olfactory,Trigeminal,Hypoglossal,Facial
Homeostasis of brain is maintained by,hypothalamus and medulla oblongata,cerebrum and cerebellum,cerebellum and medulla oblongata,pons varolli and medulla oblongata
Which of the following is sensory nerve ?,Olfactory,Vagus,Trigeminal,Glossopharyngeal
Involunatry coordination os muscles is controlled  by,medulla oblongata,cerebellum,cerebrum,optic lobes
The cerebral hemipshseres are joined to mid brain by,foramen of monro,foramen of magendie,formaen of luska,crura cerebri
PNS secrete,Acetylcholine,Adrenaline,Both,Noradrenaline
Nissl's ganule are found in,RNA,DNA,Liver,Lungs
Nerves which supplies heart is,Vagus,Trigeminal,Facial,Glossopharyngeal
No of spinal nerves in rabbit is,37 pairs,31 pairs,32 pairs,38 pairs
Parkinson's disease effects,Brain,Lung,Muscles,Kidney
Innermost covering of brain in man is,Piamater,Duramater,Arachnoid,None
Which of the following cranial nerve in man is both sensory and motor ?,Trigeminal,Optic,Olfactory,Auditory
A gangolion of sensory neurons occurs in,dorsal root of spinal nerve,dorsal horn of spinal cord,ventral root of spinal nerve,dermis of skin spinal nerve
Hunger and thirst are under direct control of,hypothalamus,cerebrum,cerebellum,epithalamus
"Acetylcholine,Adrenaline,Norepinephraine are",has gangolions near the organs,has spinephrine as neurotransmitter,accleration most of the pheripheral organs,all of the above
Conduction velocity is highest in,thick mylenated fibre,thin mylenetaed nerve fibre,non mylienated nerve fibre,Axon than in dendron
Reasoning power is maximum in human die to the development of,Cerebral cortex,Cerebellum,Medulla,cerebrum
Rhino's horn is modification of,Epidermal cell,Mesodermal cell,Matted hair,Odontoblast
Universal blood donor is,O-,AB+,0+,AB-
In bone longitudinal canals are connected by transverse canal called,Volkmann canal,Semicircular canal,Inguinal canal,Bidders canal
Blood coagulation is prevented in bllod bank by adding,Citrate phosphate dextrose,citrate phosphate glycolatee,citrate phosphate taurochlorate,citrate phosphate gluconate
Intercalate disc and brancehd muscles are found in,Cardiac,striated,skeletal,both b and c
Which is largest muscle of human body ?,G.maximus,Sartorius,G.maldius,Jaw muscle
Which is not correct ?,Troponin-fibrous protein,Myosin-contractile protein,Red muscle-myoglobin,RBC-Hb
Smooth muscle fibre are,"Spindle shape,unbrached,involuntary and uninucleated",Branched and involuntary,Multinucleated,"Multinucleated,branched"
Which of the following amino acid acts as blood buffer ?,Histidine,Lysine,Arginine,Gultamine
RBC is formed in adult human by :,Bone marrow,Spleen,Liver,Lymph node
Hair and nails are derivative of,Keratin,Bone,Muscles,Hoofs
Gristle cartilage is found in,Hyaline cartilage,Fibro cartilage,Areolar cartilage,Adipose tissues
Gonads consists of,Cuboidal epithellium,Squamous epithellium,Columnar epithellium,Pseudostartifiedepithellium
Cardiac muscles is,Striated and involuntary,Striated and voluntary,Non-striated and voluntary,Non striated and involuntary
Endothellium is,Selectively permeable,Fully permeable,Non permeable,Elastic in nature
Which of the following haemoglobin doesn't contain iron?,Globin,Billirubin,Billiverdin,Haematin
Different types of tissues in human body,"Nervous,epithelial,connective,muscular","Nervous,fibrous,connective,muscular","Epithelial,connective,skeletal,nervous","Ciliated,connective,muscular,reticular"
Ciliated epithellium is found in,Trachea,Small intestine,Bile duct,Gonads
Smooth muscle fibres are,"Unstriped,unbranched,non striated,uninucleated and involuntary","Unstriped,unbranched,non striated,multi nucleated and involuntary","Unstriped,branched,striated,multi nucleated and voluntary","Unstriped,branched,striated,unimultinucleated and voluntary"
Lymphatic fluid in the body is,Blood minus RBC,Blood minus cells,Blood minus WBC,Plasma minus protein
Which of these liver cells acts as phagocyte ?,Kuffer's cell,Dieter's cell,Hensen cell,Acinar cells
A baby with blood group A cannot belong to parents of which blood group ?,"Husband B,wife O","Husband O,wife AB","Husband A ,wife B","Husband AB,wife A"
Which is the largest type of WBCs?,Monocytes,Acidophils,Lymphocytes,Basophils
Pernicious anaemia is caused due to deficiency of,Cyanocobalamine,Ascorbic acid,Calciferol,Thiamine
Csrbonic anhydrase is found in,Erythrocytes,WBC,Plateltes,Mitochondria
Which of the following squeezes out through capillary in'Diapedesis'?,WBC,RBC,Platelet,Plasma
Clotting of the blood is delayed by,Heparin,Prothrombin,Vitamin K,Calcium
Connective tissue is originated from,Mesoderm,Endoderm,Ectoderm,Ecto-mesoderm
Blood is,Connective tissue,Muscular tissue,Epithelial tissue,Nervosu tissue
Histamine is secretd by,Mast cell,Osteoblast,Fibroblast,Macrophage
Antibodies are principally produced by,Lymohoid tissue,Spleen,Liver,Bone marrow
The membrane that covers the cartilage is known as,Perichondrium,Periosteum,Pericardium,Perineurium
RBC of the mammals surives short time because it lacka,nucleus,ribosomes,mitochondria,golgi bodies
Which of the following tissue protects body from wound and infection ?,reticular tissue,areolar tissue,adipose tissue,lymphatuc tissue
Which of the following tissue protects body from wound and infection ?,reticular tissue,areolar tissue,adipose tissue,lymphatuc tissue
Transitional epitellium is found in,Ureter,Larynx,Vein,Kidney
Keratinized startified squamous epithellium is found in,Epidermis,Trachea,Mouth cavity,Lining of blood vessel
Serum is,Plasma minus Fibrinogen,Plasma,Plasma minus calacium ions,Plasma minus Gamma globulins
Claw of rabbit is a modification of,Epidermis,Dermis,gastrodermis,Keratin
Nissl's body is found in,nerve cells,kidney,liver,pancreas
Nissl's body is found in,nerve cells,kidney,liver,pancreas
Myliean sheath is the covering of,axon of nerve cell,GI Tract,cardiac musclles,skeletal muscles
"Incrornary system,blood clot is dissolved by",fibrinolysin,streptokinase,plasminogen,Urease
Distance between two z discs in a striped muscles fibre is called,sacromere,myomere,hypomere,micromere
A band is crossed by,Heinsons line,Z band,I band,both  a and b
Nucleus is not present in RBC of mammals because,it is degentrated during maturation,doesn't occur from beginning,decrease size of cell,found only in old RBC
"Heparin,an anticogulant is produced by",Liver,Pancreas,RBC,kidney
"Horns,hoof and nails are derives from",Epidermis,Bone,Cartilage,Muscle
"In rabbit,erthyrocytes are",biconcave,biconvex,muscle,epidermis
Large WBC is,Monocyte,Thrombocyte,Plasma cell,Lymohocyte
Neurons have receptors are,One end f sensory,one end of motor,Along the length of neuron,Both ends of relay neuron
Cells of cartilage is,Chondroblast,Osteoblast,Fibroblast,Goblet cell
Non-nucleated RBC is found in,Mammals,Reptiles,Aves,Amphibian
Sphinomyleins are found in,Nerve cell,Ovum,Sperm cell,RBC
Sphinomyleins are found in,Nerve cell,Ovum,Sperm cell,RBC
Which of the following epithellium forms the lining of vessels ?,Tessellated,Cuboidal,Colunar,Trasnitional
Lack of blood supply and presence of the non-cellular basement are the characteristics of the,Epithelial tissue,Muscular tissue,Fluid connective tissue,Nervosu tissue
Haversian canals are present in,Humerus,Sternum,Clavicle,Pubis
Blood is a.....................,Connective tissue,Epithelial tiddue,Adipose tissue,Nervous tissue
Which tisue is known as pavement epithellium ?,Simple squamous epithellium,Columnar epithellium,cubodial epithellium,ciliated epithelium
Which of the following leuckocytes doesn't contain granules in cytoplasm?,Monocyte,Neutrophil,Basophil,Eosinophil
Urniogenital ducts are lined by,Pseudostartified columnar epithellium,Glandular epithellium,Simple squamous epithellium,Startified squamous epithellium
Which of the human cell do not contain mitochondria,RBC,Nerve cells,Liver cells,WBC
A condition when the blood glucose level exceeds its normal value is called,Hyperglycemia,Hypertension,Hyperglycine,Hyperglycosuria
"In human body,which cell has no nucleus",RBC,Nerve cell,Plasma cell,WBC
In which animal tissue lacunae is not present,Areolar cartilage,Elatic cartilage,Hyaline cartilage,Fibrocartlage
Skeleton and muscle originate from,Mesoderm only,Ectoderm and mesoderm,Ectoderm,Endoderm
Which of the following cellular components of the blood is responsible for the production of antibodies?,Lymphocyte,Thrombocyte,Monocyte,Erythrocyte
Which of the following cellular componnets of the blood is responsible for the prudction of antiobodies?,Thrombocytes,Monocytes,Basophils,Neutrophils
Anitobody in the blood is produced by,Lymphocytes,Monocytes,Basophils,Neutrophils
Animal body is protected from wound and infection by,Reticular tissue,Adipose tissue,Lymphatic tissue,Areolar tissue
Theacidophils are,WBC,Connective tissue cells,Bone cells,Cartilage cells
Hyaline cartilage is found in,Trachea,Public symphsis,Pinna,Suprascapula
The cartilage type in the pinna of man is the,Elastic,Hyaline,Fibrous,Calcified
The tissue that protects body from wound and infection is,Reticular tissue,Areolar,Adipose,Lymphatic
The fibrous sheath that connects the bone is called,Ligament,Tendon,Aponeuroses,Periosteum
Mmeory cells are,T & B cells both,T cells only,B cells only,None of these
Yellow bone marrow is found  especially in the medullary cavity of,long bones,spongy bones,short bones,all of these
Ligament joins,bone to bone,bone to muscle,muscle to muscle,none
The cells which do not divide,neuron,musclular,blood cell,bone cell
Tendon connects,bone to muscle,bone to bone,muscle to muscle,bones of cranium
What is the function of blood platelts?,Aid in coagulation of blood,Caryy Hb,Ingest bacteria,transport carbon dioxide
Oxygen is mainly carried by,Erythrocytes,Plasma,Granulocytes,Lymphocytes
Blood is red in colour due to presence of,haemoglobin,erythrocytes,thrmbocytes,leukocytes
Blood contains particles that are,both,+ vely charged,-vely charged,none
Megaloblastic anameia is caused due to deficiency of,Vit B 12,Fe,Vit A,Vit K
Which of the following vitamin has role in the clotting of blood?,K,C,A,All
A blood group that doesnot have any atigen but possess both A and B antibodies is,O,A,B,AB
"The blood cell in frog,which is found in maximum number and acts as scaveneger is",neutrophill,RBC,eosiniophill,platelets
Which protein related to ageing ?,Collagen,Myosin,Actin,Keratin
"Durfing sternous exercise in human body,glucose is converted to",Pyruvic acid,Lactic acid,Maltose,Fructose
Which of the following helps in muscle contraction ?,Ca,Na,Pb,K
The metal present in haemoglobin is,Iron (II) Ion,Iron (I )ion,Iron (III) Ion,Iron(IV )ion
How many haem group are presen tin haemoglobin ?,4,1,2,3
Addiction of cigarratte is mainly due to,Nicotine,Pridoxine,Theophylline,Caffine
Typhoid in human being is caused by:,Salmonella,Retrovirus,Shigella,Vibrio
Which of the following parasite causes Fe deficient anemia?,Hookworm,Pinworm,Round worm,Tapeworm
Chrnoic alcholoism may harm the following part of our body,Peritoneum,Pleura,Pericardium,None
"In most of the chronic carriers, the organisms of typhoid fever persists in:",Billiary tract,Respiratory tract,Urinary tract,Genital tract
Which among the following is at hig risk of getting AIDS?,Hemophiliac,Colur blind,Night Blind,None
Poor nutrition associated with chronic alcoholism that may lead to Wernicke's encephalopathy is due to deficiency of:,Thiamine,Riboflavin,Folic acid,Cyanocobalamine
Which of the following is a sex linked disease?,Color blindness,AIDS,Typhoid,Dysentry
Mycobacterium tuberculosis is also known as:,Koch's bacillus,Hansen disease,Koch-weeks bacillus,MOT
Which disease is also known as Hansen's disease ?,Leprosy,TB,Malaria,Pilaria
Gaucher's disease is a disease of:,Fat metabolism,Protein metabolism,Glucose metabolism,All
From which part Morphine obtained:,Capsule,Stem,Fruit,Root
Cocaine is obtained from:,Erythroxylon,Atropa,Papaver,Cestrum
HIV invades or Major group of clls depleted in AIDS is:,Helper T-cell,B-cell,Memory T-cell,Killer T-cell
Alpha-interferon and Lamivudin is used in the treatment of:,Hepatitis,AIDS,Malaria,Peptic ulcer
Fatty liver syndrome is caused due to:,Alcohol,Antibiotics,Cannabis,Ciagarrete smoking
Cancers arising from connective tissue are called:,Sarcoma,Carcinoma,Lymphoma,Glioma
Barbiturates and benzodiazepams are examples of:,Tranquilizers and sedatives,Stimulants,Narcotics,Hallucinogens
Inflammation of gall bladder:,Cholecystitis,Stomatitis,Cystitis,Salphingitis
Condition in which blood present in urine is:,Haematuria,Alkaptonuria,Anuria,Ketonuria
Hodgkins disease is related to:,Carcinoma of Lymphoid,Epithelial tissue,Pituitary gland,Nervous tissue
Which of the following cause Oral cancer during consumption of cigratte?,Tar,Nicotine,Polycyclic aromatic compound,"24,5-trinitrophenol"
UV rays disintegrate the DNA structure but the cell recovers itself. This process is called:,Photoreactivation,Vernal adaptability,Mutagenesis,Synapsim
The elevated level of the enzyme ...in serum is found particularly in chronic alcoholics:,Glutamic-pyruvate transaminase,Lactate disintegrate,Alkaline phosphate,Gamma glutamyltransferase (gamma GT)
Rifampicin is used to cure:,Tuberculosis,Cancer,AIDS,Hepatitis
Isoniazid is the drug for disease:,Tuberculosis,Leprosy,Typhoid,Encephalitis
Most common helminthic/worm infestation in Nepal is:,Ascariasis,Ancyclostomiasis,Enterobiasis,Truchuriasis
Infective form of Ascariasis is:,Embryonated egg,Rhabditiform larva,Mamillated egg,Unfertilized egg
All are true for Ascariasis except?,Larva emerge from the eggs in the lungs,Infection occurs through contaminated food,They remain in liver for 3-4 days,They remain in the small bowel for rest of the time
Which of the following statement is not true about Ascariasis?,Blood in urine,Obstruction of intestine,Cough,Intestinal ulcer
Which of the following drugs is used in Asciasis?,Piperazine,Metronidazole,Ziduvudine,Niclosamide
"In a stool examination, eggs of worms are found. The egg is bile stained and the egg shell is thick with irregular albuminous coat which is mamillated. The stool may contain:",Ascaris lumbricoide,Trichuristrichuria,Anclycostema duodenale,Enterobius vermicularis
The causative agent of AIDS is:,Retrovirus,Rota virus,Rhabdo virus,Pox virus
Tatto may lead to transmission of:,AIDS,STDs,ARI,Typhoid
HIV is transmitted by all except:,Saliva,Amniotic fluid,Blood,Semen
The seroconversion test for AIDS occurs positive at about:,12 hours,2 weeks,4 weeks,8 weeks
In AIDS patient which one is common:,Tuberculosis,Cryptoccocus,Cytomegalovirus,Histoplasmosis
The incorrect statement about AIDS is:,Person appears well till 2 years of infection,Risk of transmission from mother to fetus is about 30%,Virus affects CD4+ Cells,Confirmatory test is usually the western blot test
PAP smear examination is used in the detection of:,Cervical cancer,Breast cancer,Lung cancer,Oral cavity cancer
"A 17-years old obese girl developed wrinkles in face, armpit and thigh. What could be the probable cause?",Drug abuse,Dieting,Depression,Wrinking
Which of the following is a narcotic?,Morphine,Cetamol,Aspirin,LSD
Which of the following is not a psychotic drug?,Aspirin,LSD,Marijuana,Heroin
Salmonella typhi mainly effects/typhoid is a disease in which there is infection of:,Ileum,Large intestine,Stomach,Duodenum
Alcohol absorption in our body is mainy from:,Stomach,Duodenum,Ileum,Large intestine
A man will die if he drinks more than...ml of pure methanol:,50,150,250,120
Smoking is the causative factor for?,Lung cancer,Liver cancer,Intestinal cancer,Breast cancer
Which disease is alsp called consumption disease?,TB,Beri-beri,Slim disease,Wernicke-korsakoffsyndrome
Which one is best antiseptic for HIV ?,Alchol,Iodine,Savlon,Lugol's iodine
The virus causing cervical cancer is,Huamn papilloma Virus,Herpes-simplex virus,Epstein bar virus,Rhabdo virus
Parkinsons disease affects,Brain,Lung,Muscles,Kidney
World health day is celebrated in,7th April,31st DEC,10th Oct,24th March
World tobacco day is celebrated as,21st Dec,31 st Dec,21st may,31st May
Whuch disease is transmitted by faceo-oral route,Typhoid,AIDS,Tetanus,Elephantasis
Constriction of pupil and lower respiratory rate is controlled by,Morphine and opium,Heroine and morphine,Thalidomide and alcohol,Heroine and nicotine
PEP in HIV refers to,Post exposure prophylaxis,Past exposure prophylaxis,Present exposure prophylaxis,Principle exposure prophylaxis
Zeil-neil test is used  for,Tuberculosis,Typhoid,AIDS,Syphills
Mycolic acid is present in,Typhoid,Cholera,TB,AIDS
Infective stage of lesmania is,Lesmanial,Leptomonas,Cystic,Trophozite
HIV effects,Helper T cells,Beta cells,Memory cells,CD 4+ cells
Metastasis is,Spread of cancerous cell,Growth of cancerous cell,Cancer of connective tissue,Malignat growth of epithellium
Protein synthesized in response to viral attack i,Interferons,Phenols,Alloxans,Phtoalexins
What is the skeletal system?,All the bones in the body and the tissue that connect them,All the bones in the body,All.the muscles and tendons,"All the body´s organs,both soft and hard tissue"
Which of the following statement is incorrect?,Bone serves as a storehouse for various minerals.,Bone is where most blood cells are made.,Bone is a dry and non-living supporting structure.,Bone protects and supports the body and its organs.
Which bone protects the brain?,The cranium,Calcium,The cerebrum,The cerebellum
"Besides the brain, the skull also protects….",The sense organs,The lungs,The diaphragm,The body’s cells
The purpose of the rib cage is to…,Protect the heart and lungs,Protect the stomach,Protect the spinal cord,Provide an object to which the lungs can attach
What makes bones so strong?,Calcium and phosphorous,Silica,Cartilage,Blood and marrow
What is the difference between cartilage and bone?,"Cartilage is rubbery, and bone is firm.","Bone is rubbery, and cartilage is firm.",Bone is a more primitive tissue than cartilage.,"Bone is inside the body, and cartilage is outside."
The hollow space in the middle of bones is filled with …,Bone marrow,Air,Blood,Bone cells
What is a joint?,The place where two bones are joined,A hinge,A ball and socket,The place where tendons are fastened together
The only movable bone of the skull is,Mandible,Maxilla,Temporal bone,Frontal bone
Which of the following bone is not paired?,Vomer,Palatine,Maxilla,Nasal
The smallest bone in human body is,Stapes,Squamotial,Tibia,Atlas
Zygomatic process in mammals is a part of,Maxilla,Temporal,Mandible,Occipital
Cotyloid bone is a part of,Pelvic girdle,Cranium,Olfactory capsule,Pectoral girdle
Which one of the following is correct digital formula for the phalanages of rabbit ?,"2,3,3,3,3","0,2,2,3,3","0,3,3,3,3","2,2,3,3,3"
Number of false ribs in human body is,3 pairss,2 pairs,6 pairs,12 pairs
Sigmoid notch in rabbit is found in,Radio ulna,Tibia fibula,Femur,Humerus
The largest joint of our body is,Knee joint,Hip joint,Shoulder joint,Elbow joint
Neural spine is reduced in,Atlas vertebrae,Thoracic vertebrae,Lumbar vertebrae,Axis vertebrae
Deltoid ridge is found in,Humerus,Femur,Tibia,Ulna
The check bone in rabbit is the,Zygomatic,Lacrimal,Maxilla,Temporal
Which of  the following bone is not included under  axial skeleton ?,Pectoral girdle,Skull,Vertebral column,Ribs
Socket in pelvic girdle in which head of femur articulates is formed by the fusion of,"Illium,ischium and pubis",Ischium and pubis,Illium and pubis,Illium and ischium
Supratrochlear foramen is present in,Humerus,Pectoral girdle,Femur,Pelvic girdle
"In rabbit,yellow bone marrow is found especially in the medullary cavity of",Long bone,Spongy bone,Short bone,All of these
The process found in axis vertebra is,odontoid,Olecranon,Both,None
Parietal bone is found in,Skull,Pectoral girdle,Pelvic girdle,Limb
Obturator foramen of rabbit is found in,Pelvic girdle,Pectoral,Shoulder,Skull
Deltoid ligament is found in,Ankle joint,Shoulder joint,Coracoacromial joint,Elbow joint
Wrist bones are called,Carpal,Metacarpal,Tarsal,Metatarsal
"A man broke his fibula,i.e he brokes his",Leg,Head,Pubis,Jaw
The total number of thoracic vertebrae is human is,12,10,15,37
The number of cervical vertebrae in human is,7,6,8,12
Pisiform bone is related to,Wrist bone,Elbow joint,Ankle joint,Hip joint
Removal of olecranon process from ulna of rabbit will leave,Non functioning of elbow,Better movement of forearm,Better movement of elbow,None
The number of tarsals in the ankle of a rabbit is,6,4,5,9
The joint between Femur and acetabulum is,Ball and socket joint,Pivot joint,Hingle joint,Saddle joint
No of ribs in human is,24,12,38,36
Scientific term for upper jaw bone is,Maxilla,Mandible,Molar,Incisor
Lumbar vertebrae are located in,Abdominal region,Neck region,Thoracic region,Tail region
Socket in pelvic girdle in which head of femur articulates is formed by the fusion of,"Illium,ischium and pubis",Ishium and pubis,Illium and pubis,Illium and ischium
Neural spine is reduced in,Atlas vertebrae,Thoracic vertebrae,Lumbar vertebrae,Axis vertebrae
Broca's area helps in:,Movement of vocal cords and tongue,Beathing and hicupping,Movement of limbs,Understanding the langauge
