question,answer,wrong1,wrong2,wrong3
"In a nuclear reaction, a deutron particle is bombarded with a target nucleus, then energy is related along with a neutron and a product. The new product has the atomic mass:",Greater than the parent nucleus,Smaller than the parent nucleus,Equal to the parent nucleus,Can't be concluded
Which of the following does not belong to the electromagnetic spectrum,beta rays,x-rays,optical rays,micro waves
50% of a radioactive substance decomposes in 5 years. What is the time for the 99.9% decomposition.,50 years,10 years,10 to 50 years,none
One half life means the time period after which the substance is reduced to,1/2,1,1/3,1/4
Half life of Radium is 1600 yrs. After 6400 yrs the ratio of remaining substance to the initial amount is,1/16,1/2,1/4,1/64
The weight of radioactive substance is 80 gm. Then the mass of the substance remaining after 4 half- lives is,5 gm,8 gm,10 gm,16 gm
A container has M grams of radioactive salt in the fresh form. After n half-life periods the number of grams left unchanged will be,M/2^n,M/2n,M/n²,M/n
Which of the following rays has the highest ionising power,α-rays,β-rays,γ-rays,visible light
The appropriate percent of a radioactive substance remained after 4 half life period is,6,3,9,12
The half-life of Radium is 1600 years. What is the fraction of sample remaining after 6400 years?,1/4,1/64,1/256,1/16
The % of radioactivity remained after 5 half-life time period is,None,50,6,1
What is the average life of a radioactive substance having half-life period of 1600 years,2309,2954,5632,2435
If 10% of a radioactive substance decays in 5 days. What fraction of original amount is remaining after 20 days?,65%,75%,60%,70%
The half life of a radioactive substance is 30 min. The time required taken between 40% and 80% decay (in min) is:,30 min,60 min,45 min,15 min
S.I. unit of radioactivity is:,Becquerel,Curie,Roentgen,Seviert
Radioactivity follows,1st order reaction,0 order reaction,2nd order reaction,3rd order reaction
Half-life period of a radioactive substances is 200 μs. Time taken to disintegrity (1/16)th of the radioactive substances,800μs,200μs,400μs,1600μs
A substance decay (1/8)th of initial concentration. Half life is 14sec. Then find time,42 sec,14³ sec,14² sec,14 sec
"A substance with 2 gm has half life 7, then half live of 1 gm is",7,14,28,32
A substance decay by (1/8) & initial concentration. If half life is 4 year. Then find time,12yrs,6yrs,18yrs,16 yrs
A substance x when decays forms stable product X the initial number of atoms of X is 8 x 10^20 with its half life 2 hours. The energy released per atom is 1x 10^(-7) Joule. Then the amount of energy released after 8 hours is,7 x 10^13 Joule,10^13 Joule,3x10^13 Joule,5x10^13 Joule
If a radioactive substance emits one α- particle and a β-particle then its atomic number,Decreases by 1 unit,Increases by 1 unit,Decreases by 2 units,Decreases by 4 units
1 Curie radioactivity is equal to how many Rutherford?,3.7 x 10^4,10^6,3.7 x 10^6,3.7 x 10^(-12)
A radioactive substance decays to (1/16)th of its initial activity in 2 hours. The half life of the radioactivity substance expressed in minute is,30 min,120 min,60 min,15 min
lonizing power of γ-ray as compared to α-particle is,minimum,more,more than 100 times,"more than 10,000 times"
Which of the rays gets deflected by electric field?,α-ray,x-ray,γ-ray,uv rays
What fraction of a radioactive substance of initial mass is left after 4 days if its half-life time is 8 days,A/√2,A/2,A/√3,A/3
What is emitted in β-emission?,Electron,Helium nucleus,Both (a) and (b),None
U(238) emits,Po,U235,Th,Au
Which of the following radiation is used to cure cancer?,Ionizing radiation,UV rays,X-rays,Beta rays
Penetrating power in decreasing order is,y>ẞ>α,y>α>β,α>β>γ,β>α>γ
When a gamma rays is emitted then,Neither mass nor atomic no. changes,Atomic number changes,Mass number changes,No. of neutrons decreased
Half life of a substance is 20 minutes. What is the time between 33% decay and 67% decay?,20 minutes,40 minutes,30 minutes,25 minutes
"If 10% of a radioactive material decays in 5 days, then the amount of the original material left after 20 days, is approximately",65%,60%,70%,75%
One sixteenth of the initial amount of radioactive isotope remains undecayed after two hours. The half life of isotope is,30 min,15 min,45 min,60 min
A radioactive source has decayed to 1/64th of it's initial activity after 60 days. The half life of the source is:,10 days,5 days,15 days,30 days
A radioactive element has a half life of 75 year. What is the fraction that will remain after 150 yrs ?,25,75,50%,68.5
What is radioactive series?,The new isotope/isotopes resulting from emission of alpha and beta particles and disintegration of parent element,All the alpha and beta particles emitted by radioactive element,All changes initiated from unstable radioactive element to final stable element,The immediate isotope resulting from emission of alpha and beta particles
Radioactive uranium (mass number 238 atomic number 92) emits alpha particles; the daughter elements will:,None,Have mass no. 234 and atomic number 92,Occupy two places to the right of parent element in the periodic table,Both a and b
An Archaeologist analyses wood in a prehistoric structure and finds the ratio of C14 (half life) to ordinary carbon as one fourth of that found in cells of living plants. What could be the age of wood in years?,"11,400","10,400","12,400","13,400"
The half life of a radioactive element is 25 years. The time required to disintegrate 99.99% of the element is,more than 50 yrs,25 yrs,between 25 to 50 years,20 yrs
Which of the following emission changes both mass number & atomic number?,α-particle,y-ray,β-ray,Positron decay
Radioactive decay is an example of,First order reaction,Zero order reaction,2nd order reaction,3rd order reaction
Highest penetrating power is of:,γ rays,β rays,x rays,uv rays
"A sample with half time 2 hr is 64 times stronger than safer amount. After how much time, it's safe to work with the sample?",12,24,48,36
"If the half life of a radioactive material is 1600 yrs, Then find the undecayed material after 4800 yrs.",1/8,1/2,7/8,8/7
α-particles emitted by radioactive material are,Charged particle emitted by nucleus,Electromagnetic radiation,Neutral particle,Both
If half life of 8gm of C(12) is 5600 yrs how much of it is left after 16800 years?,none,2 gms,4 gms,8/3 gms
β-particles emitted by radioactive materials are,Charged particle emitted by nucleus,Electromagnetic radiations,Neutral particles,Both
"If the half life of a radioactive radium is 1600 years. Then, find the radium left after 4800 years.",1/8,1/2,1/16,1/4
The half life of a radioactive substance is 20 min. Difference between the points of time when it is 33% disintegrated and 67% disintegrated is approximately,20 min,10 min,30 min,40 min
A radioactive substance has a half-life of one hour. The fraction of substance that would remains un- decayed in three hours will be,12.5%,8.5%,25.1%,87.5%
If the half life at a radioactive specimen is 1600 years. Then find the specimen left after 6400 years.,1/16,1/2,1/4,1/8
The rate of disintegration of a radioactive substance at a certain instant of time is directly proportional to,number of total atoms at the beginning,number of reacted atoms,number of unreacted atoms,half life time
The half life of Radium is 1600 years. What is the fraction of sample remaining after 6400 years?,1/16,1/64,1/4,1/256
"Half life period of a radioactive substance is 1hr, then the fraction of substance decayed after 3 hr will be",87.5%,25%,12.5%,30%
The conductivity of superconductor is,∞,very large,0,no change
Holes are related to,Semiconductor,Conductor,Insulator,superconductor
"In an NPN transistor, collector current is 24 mA. If 80% of electron reach collector, then base current is",6 mA,36 mA,26 mA,16 mA
"In the semiconductor, during knee voltage condition if the barrier potential is 12 V and depletion layer is 2 um, electric field in the junction diode is",0,3×10^2,9×10^5,10^6
P-type semiconductor is made by dopping,Indium,Phosphorous,Nitrogen,Silver
"When Antimony is dopped with silicon, then resulting semiconductor will be",n type,p-type,p-n-p-type,n-p-n type
If conduction in semi-conductor occurs due to breaking of covalent bond it is,Intrinsic semi-conductor,Extrinsic semi-conductor,Acceptor,Donor
Barrier potential difference is the potential difference across :,Depletion layer,Terminals of a cell,Capacitor plates,Ends of a conductor
If for a transistor the value of β=99. Find the value of α ?,0.99,0.1,1,100
A logic gate is an electronic circuit which,makes logic decision,works on binary algebra,alternates between 0 and 1 values,allows current only in one direction
The energy gap between the conduction band and the valance band of certain material is 0.7 eV. The material is,semiconductor,an insulator,a conductor,semimetal
"In a diode when current flows from p to n, it is called",Forward biased,Reverse biased,Biasing opposite,Negative biased
A certain class of materials with a wide forbidden band between the valence and conduction bands is called,insulator,conductor,semiconductor,super-conductor
"When Antimony is doped with Silicon, intrinsic semiconductor obtained is",n-type,p-type,n-p-n type,p-n-p type
Zener diodes are used for,stabilization of voltage,rectification,amplification,detector
The silicon semiconductor formed by doping trivalent atoms will be a:,p-type,n-type,n-p-n-type,p-n-p type
If the forward voltage of a P -N junction diode is increased; the width of depletion layer,Decreases,Increases,Remains unchanged,Becomes maximum
Indium is doped in Silicon the resulting semiconductor is,P-type,n-type,n p n type,intrinsic
The impurity atoms with which pure silicon is doped to make p-type semiconductor are those of,Indium,Phosphorous,Antimony,Arsenic
"When p-n junction diode is forward biased, the width of depletion layer",decreases,increases,remains unchanged,None
P-type semiconductor is obtained by doping a semiconductor with:,Ga,P,C,Si
"At 0 K, semi conductor behaves like",insulator,conductor,super conductor,diamagnetic substance
The impurity atoms with which pure silicon should be doped to make an n-type semi- conductor is,Phosphorus,Aluminum,Boron,Indium
Which element is used in Si-semi conductor so as to make it p-type?,B,Bi,Al,P
A rectifier converts,AC into DC,DC into AC,AC into AC,DC into DC
"To make N-type semiconductor, the Germanium is dopped with",As,Al,Ga,In
The value of forbidden energy gap is 0.7 eV for,semiconductor,semimetal,metal,conductor
For proper use of a transistor:,Emitter & base are forward biased and base & collector are reverse biased,Both are reversed biased,Both are forward biased,We don't have proper knowledge of using transistor
Depletion layer is due to:,Immobile ions,Mobile ions,Free charges,Electrons
On increasing the temperature of a semiconductor its resistance:,Falls,Rises,Remains constant,Becomes zero
Zener diode helps in,Stabilization,Rectification,Amplification,Filtration
NOR gate,high output and low input,low output and high input,high output and high input,low input and low output
AC is directly converted into DC by,rectifiers,motor,transmitter,transformer
Depletion layer is due to,immobile ions,charge,mobile ions,electrons
Voltage gain of amplifier depends on,load resistance,Voltage applied,current,none
When antenna of television is rotated to receive well picture. This is called,fidelity,sensitivity,polarisibility,inductivity
If arsenic is dopped to a intrinsic semiconductor then it becomes,N-type,P-type,P N P type,N P N type
Which of the following is correct?,α = b/(1+b),α + β = 1/b,α = (1-b)/b,α = b/(1-b)
"In NPN transistor, flow of electron is from",Emitter to base,Base to emitter,Collector to emitter,Base to collector
Which of the following wave is used in military communication?,Ground wave,Shock wave,Electric wave,Magic wave
The wavelength emitted from the antennae is in the order of,λ/6,λ,λ/3,λ/2
P-type semiconductor is obtained by doping Germanium with,Trivalent impurity,Tetravalent impurity,Pentavalent impurity,Divalent impurity
Which of the following can act as the building block for the other gates?,NAND and NOR,NAND and AND,XOR and OR,NOT and OR
"What is the voltage gain in a common emitter amplifier, where input resistance is 3Ω and load resistance 24Ω, β=0.6 ?",4.8,8.4,2.4,480
Plate current will be maximum when:,Both grid and anode are positive,Grid is negative white anode is positive,Grid is positive while anode is negative,Both the grid and anode are negative
"For a transistor working as common base amplifier, the emitter current is 7.2mA. If the current gain is 0.96 then the collector current is:",6.91 mA,8.16 mA,6.24 mA,7.5 mA
In a semiconductor diode P-side is earthed and N side is applied a potential of -2 V the diode shall,Conduct,Breakdown,Conduct partially,Not conduct
"A solid that transmits light in the visible region and has very low melting point, possesses",Covalent bonding,Metallic bonding,lonic bonding,Van der Waal's bonding
Which of the following is correct?,α = β/(1+β),α = ẞ/(1-β),α = β + 1/β,α = (1-β)/β
The resistivity of semi conductor depends on,Atomic nature of semi conductor,Atomic reactivity of semi conductor,Atomic number of semi conductor,None
A transistor is essentially a:,Current operating device,Voltage operated device,Power driven device,Resistance operated device
The device which converts direct current (DC) into alternating current (AC) is called:,Oscillator,Rectifier,Amplifier,Modular
Comparison of conductivity of Ge and Cu when temp falls from 25°C to 80K,Conductivity of Ge decreases and Cu remains same,Conductivity of Ge remains same and Cu decreases,Conductivity of both increases,Conductivity of both increases
Transistor was invented by,Willium Shockly and Bardeen,A.B. Transistor,M. Curie,Rutherford
Converts 15 to binary number:,1111,1011,1010,1101
If the forward voltage in a diode is increased the length of depletion layer will:,None of the above,Increases randomly,Increase proportionately with applied voltage,Increase ten times the ratio of applied voltage
Forbidden energy gap shows the order,Conductor <semi-conductor < Insulator,Semi-conductor < conductor < Insulator,All have same,Conductor = Insulator < semi-conductor
"In a PN junction diode, when no potential is applied",Holes diffuse from P to N and electrons from N to P,A small electric field is set up,No effect,Holes only diffuse from P to N
"In a full wave rectifier circuit operating from 25HZ mains frequency, the fundamental frequency in the ripple would be",50HZ,100HZ,70.7 HZ,25 HZ
When P-N junction diode is forward biased and then reverse blased the flow of current is mainly due to,Drift velocity in first case and diffusion of electrons in the second case.,Diffusion of electrons in first case and drift velocity in the second case,Diffusion of electrons in both cases,Drift velocity in both cases
When Intrinsic semiconductor is dopped with impurity then its conductivity,Increase,Decrease,Constant,None
"The system of aluminum ions in sea of electron, is an example of",metallic crystal,molecular crystal,covalent crystals,ionic crystals
The semiconductor formed by doping pure semiconductor with phosphorus will be,N-type,P-type,N-P-N type,P-N-P type
If emitter current 8 mA is distributed to collecter 7.8 mA and base. Then base current is,0.2 mA,2 mA,4.8 mA,4 mA
Which is correct for a transistor?,Collector is reverse biased and emitter is forward biased,Collector and emitter both are forward biased,Emitter is reverse biased and collector is forward biased,Both emitter and collector are reverse biased
The energy gap between the conduction band and the valance band of a certain material is 0.7 eV. The material is,Semiconductor,An insulator,A conductor,Semimetal
A rectifier converts,AC into DC,DC into AC,AC into AC,DC into DC
The material in which very large gap in present between the conduction and the valance band is,insulator,conductor,semiconductor,semimetal
Antiparticle of electron is,Positron,Neutron,Antiproton,Meson
The quark combination of proton is,uud,udd,uuu,ddd
"If neutron have quark up, down and down, then neutron decompose to give electron, anti neutron and",Proton,Pion,Antineutron,Meson
A particle has mass equal to the proton and no charge,neutron,electron,proton,positron
When a particle and it's antiparticle are annihilated the energy released is E. What is the mass of each particle?,E/2c²,E/c²,E/2c,E/c
A positron has the same mass,an electron,neutron,neutrino,a proton
When an electron-pair annihilate the energy released is about,1.6 x 10^(-13) J,0.8 x 10^(-13) J,3.2 x 10^(-13) J,4.8 x 10^(-13) J
"According to quark model, the quark combination of a neutron is:",udd,uud,uuu,ddd
Lepton is:,Electron,Neutron,quark,Proton
According to standard Model spin half particles are known as,Fermion,Bosons,Photons,None
Quantum theory gives the concept of:,Photon,Electron,Proton,Neutron
Positron has,has some mass and some charge,no charge no spin,no mass no spin,has some mass but no charge
The principal source of earth's internal energy is,geothermal pressure,tidal friction,gravitational pressure,radioactivity
The energy released from 1Kg matter in kilo-watt hour is:,25×10^9,10^13,9×10^13,9×10^17
The source of energy of sun is,Nuclear fusion,Nuclear fission,Geothermal,Radioactivity
The source of energy in the sun is,Fusion of lighter nuclei,Nuclear fission,Fusion of heavier nuclei,Uncontrolled chain reaction
Which is the hottest star?,Blue star,Red star,Yellow star,Orange star
Dark matter is,Invisible mass,mass of rotating galaxy,Universe not seen,Stationary mass of galaxy
"According to pulsation theory, the universe relax and contract at the time interval of",8 billion Yrs,8 million Yrs,8 trillion Yrs,"80,000 Yrs"
Hubble's law deal with:,Speed of galaxy,Pressure of air on galaxy,Direction of galaxy,Distance of galaxy from the sun
The average sun distance from where we live:,(1.496 x10^11) x1 meter,(1.496x10^12) x1 meter,(1.496 x 10^11) x 2 meter,(1.496 x10^12) x 2 meter
Our nearest neighbour in space revolves round us every:,27.3 days,27.6 days,30 days,30.6 days
What is the limit of the Universe?,3 light years,3×10^6 A.U.,2×10^6 A.U.,5×10^6 A.U.
Weight of milky way galaxy is,3 x 10^41 Kg,4×10^41 Kg,6 x 10^41 Kg,7x10^41 Kg
When fuel of the star exhausts,temperature and size both increase,temperature increases and size decreases,temperature decreases and size increases,the star blasts off
Star that appear stationary from the earth is,Pole star,Sirius,Orion,Orsa major
