question,answer,wrong1,wrong2,wrong3
Organ development in embryogensis can be assumed in:,Post gastrula,Early gastrula,Morula,Blastula
Correct sequece among the following:,Palaeozoic-Archaeozoic-Proterozoic,Palaeozoic-Mesozoic-Coenozoic,Mesozoic-Archaeozoic-Proterozoic,Archaeozoic-Palaeozoic-Proterozoic
The earth like other planets formed from:,Cloud of gas and dust,Aggregates of uranium,Divsion of pre-existing planets,Collisions of meteors
All include characters acquired by man during process of evolution:,"Erect posture, increased cranial cavity and increased fertility","Erect posture, Increased fertility and speech development","Increased cranial cavity, increased fertility and foramen magnum below brain box","Increased cranial cavity, decreased fertility and formen magnum below brain box"
Earlier organisms were:,Chemoheterotrophs,Chemoautotrophs,Saprophytes,Protists
"In Miller and Urey experiment, NH3 and H2 were used along with:",CH4 and H2O,CO2 and H2,N2 and CO2,CH4 and N2
The connecting link between reptiles and birds is:,Archaeopteryx,Platypus,Neopilina,Peripatus
Australopithecus is:,Southern apes,Eastern apes,Western apes,Northern apes
Reptiles were dominant during:,Jurassic period,Cambian period,Permian period,Devonian period
Micro evolution is occured:,Blastogen variation,Somatic,Continous,Mutation
Which of the following were first formed?,Genes,Eobionts,Coacervates,Cells
"The concept of ""survival of the fittest"" was advanced by:",Herbet Spencer,Charles Lyell,Charles Darwin,Wallace
Homo sapiens term was coined by:,Linnaeus,Lamarck,Roxburgh,Huxley
Connecting link between reptiles and birds is:,Arcaheopteryx,Symouria,Lizard,Cuckoo
Wings of insects and bats are:,Analogous organs,Homologous organs,Atavistic organs,Vestigial organs
During the evolution period for the formation of nucleotide of Guanosine which was useful:,NH3,CH4,HCN,H2O
"By the statement, ""survival of the fittest "". Darwin meant that:",The most adaptable of the species to change survives,The strongest of all species survives,The most intelligent of the species survives,The cleverest of the species survives
The principle of inheritance of acquired characters was given by:,Lamarck,Weismann,Darwin,Hugo de vries
"""Ontogeny repeats phylogeny"" is also called as:",Re Capitulation Theory,Darwin Law,Neo Darwinism,Oparin and Haldane Theory
"During the evolution of earth, the first organic compound formed was:",Methane,Water,Nucleotide,Amino acid
The different groupf of vertebrates living in the same environment shows:,Convergent evolution,Divergent evolution,Parallel evolution,Adaptive radiation
Study of human race:,Eugenics,Entomology,Angiology,Phenology
Entomology is the study of:,Insect,Bacteria,Disease,Behavior
Ontogeny repeats phylogeny where ontogeny means:,Life history of organism,Life history of ancestor,Structure according to development,Evolutionary history of race
Which is not connecting link?,Limulus,Seymouria,Archaeopteryx,Dipnoi
Brown fats are used up during:,Hibernation,Just after hibernation,During exercise,None
Age of man is:,Holocene,Pliocene,Heliocene,Eocene
Analogous organs are:,Functionally similar,Structurally similar,Structurally and functionally similar,With common embryonic origin
Chromosomal banding pattern shows humans closely related to which primate?,Chimpanze,Gorilla,Orangutan,Gibbon
Cave painting is initiated by:,Cromagnon man,Neanderthal man,Australopithecus,Java man
Allopatric speciation is due to:,Geographical isolation,Adaptive radiation,Reproductive isolation only,Temporal isolation
The earliest fossil form in the phlyogeny of horses is:,Eohippus,Equus,Mesohippus,Merychipus
Which of the following is the direct ancestor of Homo sapiens?,Homo-Sapiens neanderthalensis,Australopithecus,Homoerectus,Ramapithecus
Improvement of human race by controlled selective breeding between with desirable characteristics is called:,Inbreeding,Exthensis,Eugenics,None
The age of fossils of Dryopithecus on the geological time scale is:,2.5*10^6 years back,50*10^6 years back,75*10^6 years back,25*10^6 years back
The phenomenon of 'industrial melanism' demonstrate:,Natural selection,Geographical isolation,Reproductive isolation,Unduced mutation
Peripatus is a connective link between?,Annelida and arthropoda,Annelida and mollusca,Annelida and echinodermata,Mollusca and arthropoda
In which of the following biogeographical regions of does Nepal lie?,Oriental,Neotropical,Nearctic,Palaearctic
"Among the ancient men, the artistic sense was most highly developed in:",Cro-Magnon man,Java man,Neanderthal man,Peking man
Coacervates are clusters of:,Proteins,Fats,Sugars,Sugars and Fats
"The organisms which depend on the organic molecules present in broth of ocean, are referred to as:",Anaerobic chemoheterotrophs,Aerobic chemoheterotrophs,Autotrophs,Chemoheterotrophs
Wings of birds and insects are:,Analogous,Homologous,Vestigeal,None
The fin of fish and wing of bird are:,Homologous,Analogous,Vestigial,None
The inheritance of acquired characeter is given by the concept of:,Lamarckism,Darwinism,Mendelism,Neo Lamarckism
Peripatus is a connecting link between:,Annelida and arthropoda,Reptilia and aves,Arthropoda and mollusca,Reptilia and mamals
"In 1859, an important paper in organic chemistry was jointly published by:",Darwin and Wallace,Darwin and Hugo de Vries,Lamarck and Darwin,Lamarck and Wallace
Some parts come from same origin and structurally like. They are:,Homologous,Analogous,Similar,None
"Postulation of the ""Theory Of Natural Selection"" published in 1858 was given by:",Charles Darwin and Wallace,Charles Darwin,Malthus,Alfred Russell Wallace
"In 1858, Origin of Species was written by:",Darwin and Wallace,Lamarck,Charles Darwin,R. Wallace
Which ancestor of man first stood erect?,Australopithecus,Ramapithecus,Homo habilis,Dryopithecus
Cranial capacity of modern man is:,1200-1600 cm^3,1000-1200 cm^3,1200-1400 cm^3,600-1000 cm^3
The main basis of evolution is:,Nuceloprotein,Protein,Glucose,Nucleic acid
Closet relative of human is:,Chimpanzee,Gorilla,Monkey,Orangutan
Most evidence for evolution is:,Fossils,Vestigial organs,Embryos,Analogous organs
Presence of which of the following in the body of organisms preserve the fossils for long time:,Inorganic matter,Keratin,Bones,Organic matter
Homology is the branch of biology dealing study of:,Organs having similar origin but similar or dissimilar functions,Organs having similar origin but dissimiar in function,Organs having dissimilar origin but similar in function,Organs having dissimilar origin but dissimilar in function
Sudden appearance of tail in small baby is the example of:,Atavism,Convergent evolution,Divergent evolution,Mutation
Which of the following was most abundant during the formation of primitive earth?,H2,H2O,O2,CH4
Which is connecting link between arthropoda and annelida?,Peripatus,Neopilina,Balanoglossus,Seymouria
Biogenetic law was given by:,Haeckel,Hugo de Vries,Lamarck,Weismann
Which ancestor of man first lived in cave:,Neanderthal man,Cro-magnon man,Java man,Peking man
Germplasm theory was given by:,Weismann,Haeckel,De vries,Darwin
Struggle for existence is one of the postulate of:,Charles Darwin,Hugo de vries,lamarck,Weismann
Immediate ancesteors of present man are the:,Cro-magnon man,Erect man,Handy man,Neanderthals
Reasons of diversity in living beings is:,Long term evolutinary change,Mutation,Gradual change,Short term evolutionary change
Immediate ancestor of Cro-magnon was the:,Homo erectus,Homo sapiens,Homo habilis,Pre-ape
Survival of the fittest is the postulate of:,Darwin,Lamarck,Weisman,Hugo de vries
Archaeopteryx is the connecting link between:,Reptiles and birds,Amphibian and birds,Reptiles and mammals,Birds and mammals
Pithecanthropus erectus was discovered in:,Java,Australia,China,Inida
Wings of birds and insects are the:,Analogous organs,Homologous organs,Atavistic organs,Vestigial organs
Wings of birds and insects are the:,Analogous organ,Homologous organ,Atavistic organs,Vestigial organs
Variation and heredity is the postulate derived by:,Charles Darwin,Hugo de Vries,Lamarck,Oparin
The first human like pre-ape man is:,Sivapithecus,Ramapithecus,Dryopithecus,Australopithecus
Which of the following is not related with Darwinism?,Inheritance of acquired character,Survival of fittest,Natural selection,Struggle for existence
Heredity and variation was postulated by:,Darwin,Hugo de Vries,Lamarck,Oparin
Wings of birds and insect represents:,Analogous organ,Homologous organ,Atavism,Vestigial
Charle's Darwin theory of evolution is based on:,Natural selection,Environment,Chromosome pairing,Mutation
Connecting link between plants and animals:,Euglena,Virus,Lichen,Fungi
"Wings of mosquito, bat and sparrow exhibit the phenomenon is called:",Convergent evolution,Homologous organ,Atavism,Divergent evolution
Phylogeny represents:,Evolutionary history of animal,Embryological history of animal,Comparative anatomy of animal,Fossilization of animal
The organs which have same basic structure and developmental origin but differ in function are called:,Homologous organs,Analogous organs,Vestigial organs,None
The enzyme that is found from protozoa to mammal is:,Trypsin,Lipase,Amylase,Erypsin
Which of the following organs is vestigial in the human body?,All,Nicitating mmebrane,Vermiform appendix,Wisdom teeth
Canine teeth in man is:,Vestigial organ,Homologous organ,Atavism,Anaogous organ
Gill slits present in embryonic stage of vertebrate represents:,Recapitulation,Metamorphosis,Biogenesis,Organic evolution
Harold C. Urey while conducting laboratory experiment found large number of complex organic compound in which the basis of life was:,Amino-acids,L.Ascorbic acids,Tartaric acids,Carbonic acids
"Phenomenon of ""industrial melanism"" demonstrates:",Natural selection,Geographical isolation,Reproductive isolation,Induced mutation
Stout running forelegs of horse and fore arms of humans used for catching are:,Homologous organs,Analogous organs,Atavistic organs,Vestigial organs
Which of the following organs do not indicate the common ancestry?,Analogous organs,Homologous organs,Vestigial organs,Atavistic organs
Which one of the following is the probable mode of present man (Homo sapiens sapiens):,Homo erectus-H.sapeins neanderthalensis-H.sapiens sapiens,Homo erectus- H.erectus-H.sapiens sapiens,Homo habilis-H.habilis sapiens- H.sapiens sapiens,Homo habilis-H.sapiens fossilis-H. sapiens sapiens
Forelimbs of horse and human are:,Homologous organs,Analogous organs,Atavistic organs,Vestigial organs
Most important affinity of present man with the extinct Cro-Magnon is due to:,Size of the brain,Bipedal habit,Similar facial features,Facial structure
Origin of species was derived by:,Charles Darwin,Hugo de Vries,Lamarck,Mendel
Modern human beings were originated from:,Homo sapiens,Homo habilis,Homo erectus,Homo javanicus
Origin of species is postulated by:,Charles Darwin,Robert Wallace,Lamarck,Spencer
"A famous saying ""Ontogeny repeats phylogeny"" is coined by:",Haeckel,Darwin,Lamarck,Morgan
Fossils of Java man was discovered in Java Island by:,Eugene Dubois,Fuhlrott,Raymond Dart,Mac Gregor
Organic theory of evolution is proposed by:,Lamarck,De Vries,Charles Darwin,Charles Lyel
The fossil of Cro-magnon were discovered by:,Mac Gregor,Fuhlrott,Gregor Mendel,Wallace
Which is not true about fossil?,Fossil are reminant of decayed organism,Fossil are reminant of hardform of life existed in past,Fossil in sedementary rocks determine time period,Fossil in lower strata are older than in upper strata
Direct ancestor of man is:,Hominid,Ape,Anthropoid,Monkey
Which is not present in primitive atmosphere?,O2,N2,CH4,H2
Which is the most important simplest organic compound first evolved at the time of evolution?,Nucleic acid and protein,Amino acid and protein,NH3 and Protein,NH3 + Nucleic acid
Which of the following is not explained by Lamarkism:,Presence of tail of mouse,Long neck of giraffe,Loss of limb in snake,Webbed feet in aquatic bird
Which theory was not clearly explained by Darwin?,Variation,Survival of the fittest,Struggle for the existence,Over production
Darwin proposed .... for transmission of character:,Pangenesis theory,Inheritance of acquired character,Use and disuse of organs,Mutation theory
Biogenetic law 'ontogeny repeats phylogeny' means:,Shows evolutionary history,All living beings arise from egg,Offspring similar to their parent,Shows sexual dimorphism
Which of the following animal is closely related to man?,Sinanthropus,Orangutan,Gorilla,Gibbon
Cranial capacity of modern man:,1200-1400cc,600-800 cc,800-1000cc,1000-1200cc
Earliest fossil in the civilization of horse:,Eohippus,Meryhippus,Mesohippus,Eqqus
The similarity between different species living in same habitat:,Convergent evolution,Adaptive radiation,Parallel evolution,Divergent evolution
Miller Urey's experiment proves:,Theory of Abiogenesis,Theory of Special Creation,Theory of Biogenesis,Theory of Organic Evolution
"In Kathamandu cities, air quality (AQI) is not produced good because of photochemical smog which contains:","O3, peroxtacetyl nitrate (PAN) and NOx","Smoke, SO3, Peroxyacetyl nitrate",SO2 and Only O3,"CO2, SO2 and smoke"
Waste burning to generate power illustrates:,Bioconversion,Bioremediation,Biodegradation,Biomanipulation
Which of the following are mainly responsible for atmospheric green house effect in the earth atmosphere?,Carbon dioxide and water vapor,Nitrogen and carbon dioxide,Nitrogen and oxygen,Ozone and oxygen
Which one of the following is mainly responsible for Green House effect:,CO2,SO2,CO,O2
Ex-situ conservation includes:,Cryopreservation,National Park,Biological reserve,Wildlife reserve
Which is learned behaviour:,Cycling and drawing,Fixing action pattern,Innate behavior,All
Passive flight is observed in:,Exocoetus,Columba,Sparrow,Oryctolagus
Pneumatic bone is found in which adaptation:,Volant,Arboreal,Cursorial,Fossorial
"The generic name of ""flying lizard"" is:",Draco,Varanus,Phrynosoma,Chamaeleon
Which causes migration in birds?,Daylight affecting endocrine glands,Purpose of breeding,For shelter,Food storage
Fish migrating from sea water to fresh water is called:,Anadromous,Catadromous,Amphidromous,Oceanodromous
Response of organism to stimulus of touch is called:,Thigmotaxis,Phototaxis,Thermotaxis,Hydrotaxis
Movement of earthworm against the soil surface is:,Positive geotaxis,Negative geotaxis,Menotaxis,Mnemotaxis
Reflex action is inhibited by:,Spinal cord,Brain,Autonomic nervous system,Peripheral nervous system
Anadromous fishes move from:,Sea water to fresh water,Esturian water to sea,Sea water to sea water,Fresh water to sea water
Fish that migrate from fresh water to sea water are:,Catadromous,Anadromous,Amphidromous,Oceanodromous
Flower visit by the honey bee is known as:,Telotaxis,Klinotaxis,Menotaxis,Mnemotaxis
Migration of fish from fresh water to sea water:,Catadromous,Anadromous,Upstream,Downstream
Response of organism to stimulus of touch is called:,Thigmotaxis,Phototaxis,Thermotaxis,Hydrotaxis
Reflex action is controlled by:,CNS,ANS,PNS,None
Pneumatic bones are the characteristics of:,Volants,Amphibian,Aquatic forms,Arboreal forms
"Phenomenon of ""industrial melanism"" demonstrates:",Natural selection,Geographical isolation,Reproductive isolation,Induced mutation
Spindle shaped body with pneumatic bones is the characteristics feature of:,Volant adaptation,Aquatic adaptation,Curorial adaptation,Fossorial adapation
Which of the following is not a reflex:,Thinking,Knee jerking,Eye blinking,Sneezing
Fish Xiphius migrating towards north in spring and to south in winter is:,Latitudinal migration,Spawning migration,Vertical migration,Shoreward migration
Syndactyli or Zygodactyli in foot are adaptational features of:,Scansorial animals,Cursorial animals,Aquatic animals,Fossorial animals
Successful adaptation means:,Increase in fitness with the environment,Moving to the new environment,Production off springs,Evolving new characteristics
Fish Xiphius migrating towards north in spring and to south in winter is:,Latitudinal migration,Spawning migration,Vertical migration,Shoreward migration
Air-sacs are the modification of:,Lungs,Stomach,Liver,Pancreas
Presence of very short tail is the adaptation of:,Parasitic animals,Arboreal animals,Volant animals,Desert animals
Modification of snout into beak is the adaptation of:,Volant,Cursorial,Amphibian,Aquatic
Modification of snout into beak in bird js an adaptation features of:,Volant,Scansorial,Cursorial,Fossorial
The tail is body balanced in animals is best developed among the:,Arboreal adaptation,Volant adaptation,Fossorial adaptation,Scansorial adaptation
Reflex action is controlled by:,Spinal cord,Brain,ANS,PNS
Strong streamlined body of animals is the features of:,Volant animals,Amphibious animals,Desert animals,Arboreal animals
The loss or reduction in the number of digits is an adaptation of the type:,Cursorial adaptation,Fossorial adaptation,Volant adaptation,Scansorial adaptation
Presence of pneumatic bone is the characteristics of:,Volant adaptation,Aquatic adaptation,Amphibious adaptation,Fossorial adaptation
Lamella are developed on legs of the:,Arborial animals,Volant animals,Aquatic animals,Amphibian animals
Running adaptation is:,Cursorial,Fossorial,Volant,Scansorial
The presence of beak is the characteristics of:,Volant adaptation,Fossorial adaptation,Cursorial adaptation,Arboreal adaptation
Simple reflex arch is shown in:,Monosynaptic,Bisynaptic,Trisynaptic,Polysynaptic
Omega 3 fatty acid will be found:,Salmon oil,Olive oil,Mustard oil,Sunflower oil
A rich source of omega-3 fatty acid is:,Salmon oil,Sunflower oil,Cod liver oil,Olive oil
Swim bladder is filled with:,Air,Water,Mucus,Gelatin
Migration in bird is initiated by:,Gonadotropic hormone,Thyroid hormone,Para thyroid hormone,Insulin hormone
An animal living under the soil has::,Fossorial adaptation,Cursorial adaptation,Parasitic adaptation,Scansorial adaptation
Cursorial animals :,Well adapted for Running,Well adapted for Burrowing,Well adapted for Living in water,Well adapted for climbing
The centre of reflex action is:,Spinal cord,Peripheral nerves,Medulla oblongata,Cerebellum
Wish bone of bird is developed from:,Pectoral girdle,Pelvic girdle,Hip girdle,Tail bone
One of the following is not a character of scansorial adaptation:,Webber digits,Prehensile tail,Adhesive pads,Syndactylus digits
Animals capable for digging are:,Fossorial,Arboreal,Cursorial,Pelagic
What do you understand by Scansorial Adaptation?,Climbing type,Burrowing life,Swimming type,Flying type
In ecological sense the desert animals are termed as:,Xerioc,Arboreal,Benthos,Cursorial
Amphibian adaptation is found in:,Frog,Snake,Lizard,Fish
Snake has... adaptation:,Fossorial,Scansorial,Cursorial,Volant
Prehensile tail is found in:,Chameleon,Wall lizard,Dog squirrel,Squirrel
The animal having long and hooked claw adapted for which adaptation:,Arboreal,Volant,Swimming,Cave
Which of the following is not one of tbe bird adaptation to flight?,A highly developed cerebrum,A keel-shaped sternum of the skeleton,Air-sacs in the muscles,Stream lined body
Reflex arc is formed of:,"Receptor, spinal cod and muscle","Receptor, brain and receptor","Muscle, spinal cord and receptor","Muscle, brain and muscle"
Animal found in desert is called:,Xeric,Cursorial,Arboreal,Scansorial
Which one of the following is a true fish?,Flying fish,Devil fish,Cuttle fish,Silver fish
Animals which shows greatest activity during twilight hours are called:,Crpuscular,Nocturnal,Diurnal,Circadian
Which of the following gives th alert signal in rabbit when danger approach:,Tail,Vibrissae,Skin hair,None
Spine and warts are present in skin is adaptation to:,Terrestrial,Aquatic,Arboreal,Volant
Anthropogenic changes occur in:,Human,Animals,Plants,Nature
Which hormone is stimulated in bird migration?,Gonadotropic,Thyroxine,Pituitary,Somatotropic
Pneumatic bones are present in:,Volant,Aerial,Cursorial,Fossorial
Webes adaptation for which mode of life:,Aquatic,Aerial,Terrestrial,Scansorial
Large population of old man is due to:,Increase in life expectancy,Increase in birth rate,Increase in death rate,Decrease in life expectancy
Curve of human population growth is:,S-shaped,J-shaped,Linear,Exponential
The number pf individual population for maximum survival is due to:,Successive adaptation,Natality,Unlimited food,Interbreeding species
Penicillin is used as antibiotic as it:,Inhibits cell wall formation,Inhobits protein synthesis,Inhibits lipid synthesis,Both b and c
If medical report of a newly married women shows uteruc cancer so she has done hysterotomy and wants tp get child which of the following procedures is better for her?,IVF and eggs lended from intended mother and father's sperm and transfer to surrogate mother's uterus,IVF and eggs lended from surrogate mother,IVF and transfer in uterus of intended mother,IVF and eggs lended from surrogate mother and father sperms
Organ transplantation within same species is:,Allograft,Autograft,Xenograft,Homograft
Which of the following is used widely to exctract broad spectrum antibiotics?,Actinomycetes,Spirochete,Gelidium,Bacterium
Penicillin discovery is due to the phenomenon of:,Biological antagonism,Substrate competition,Competitive inhibition,Allosteric inhibition
Amniocentesis is used for:,Genetic disorder in embryonic condition,Treating genetic disease,Knowing child future,None
BCG is treatment for:,Tuberculosis,Typhoid,Cholera,Hepatitis
