question,answer,wrong1,wrong2,wrong3
Anaemia is caused by:,Hookworm,Earthworm,Roundworm,Tapeworm
Ascariasis is caused by:,Round worm,Tapeworm,Whipworm,Pinworm
Female schistosoma is lodged inside...... canal of male:,Gynophoric canal,Inguinal canal,Laurer's canal,None
Coelom derived from blastocoel is knwon as:,Pseudocoelom,Schizocoel,Haemocoel,Enterocoel
Syncytial epidermis is found in:,Ascaris,Hydra,Earthworm,Satrfish
Which is the largest parasitic nematode in human:,Guinea worm,Round worm,Hook worm,Pin-worm
Which stage of Ascariasis is infective?,2nd stage larva,1st stage larva,Unfertilized eggs,Fertilized eggs
The cuticle of Ascaris is:,Impermeable and non-ciliated,Non-ciliated,Ciliated,Non-ciliated and have transverse striations
Which one has no intermediate host to cause diseases?,Roundworm,Tapeworm,Plasmodium,Liverfluke
Whuch one has no intermediate host to cause diseases?,Roundworm,Tapeworm,Plasmodium,Liverfluke
The correct matching about body wall of ascaris is:,Longitudinal muscle and syncytial epidermis,Flame cells and circular body,Flame cells and longitudinal body muscle,Syncitial epidermis and diploblastic body
The parasite which penetrates through the skin and causes intestinal disorder is:,Hookworm,Flatworm,Roundworm,Bloodfluke
Renette cells functions as:,Excretory,Respiratory,Circulatory,Digestive
Which of the following does not require secondary host?,Ascarias,Tapeworm,Liverfluke,Plasmodium
Octopus belongs to:,Cephalopoda,Apoda,Scaphopoda,Decapoda
Wuchereria (Filarial worm) belongs to:,Nematoda,Cestoda,Trematoda,Rotifers
Which of the following is included in class Cephalopoda?,Devil fish,Silver fish,Jelly fish,Dog fish
The alimentary canal of nematodes has:,Mouth and anus,Only mouth,Only anus,No intestine
Which animals has a modified cavity to expel water with force?,Squid,Snail,Oyster,Chiton
Which of the following is a disease caused by nematode?,Filariasis,Amoebiasis,Leprosy,Malaria
Which of the following animal is a mollusc?,Cuttle fish,Silver fish,Flying fish,Star fish
The space in between the body wall and the alimenatry canal of Ascaris is known as:,Pseudocoel,Haemocoel,Coelom,Enterocoel
Food of ascaris in intestine of human host is:,Chyle,Epithelial cells,Blood,Sugar
Pseudocoelom is present in:,Aschelminthes,Platyhelminthes,Annelids,Mollusca
The filariform larva is the infective stage of:,Hookworm,Ascaris,Thread worm,Tapeworm
Hookworm infection causes the deficiency of:,Iron,Vitamin B12,Vitamin A,Folic acid
"In hookworm, ingested blood is prevented from clottig by ferment secrted by:",Pharynageal gland,Esophageal gland,Salivary gland,Tonsilar gland
The alimentary canal of nematode has:,Mouth and anus,Only mouth,Only anus,No intestine
Pseudocoelom is found in:,Nematode,Cnidaria,Platyhelminthes,Annelids
Amphids in ventro-lateral lips of Ascaris are:,Olfactoreceptor,Chemoreceptor,Gustatoreceptor,Tactoreceptor
Pseudocoelom is found in:,Aschelminthes,Arthropoda,Annelida,Mollusca
Tapeworm using pig as an intermediate host is:,Taenia solium,Taenia saginata,Hymenolopsis nana,Wuchereria bancrofti
Which of the following statement is true about the alimentary canal of roundworms?,Both mouth and anus,No mouth,Only have anus,None
Filaria is a:,Helminth,Protozoan,Virus,Bacteria
Which one of the following is true for Ascaris?,Outside-Intestine-Liver-Lungs-Trachae-Oesophagus-Intestine,Outside-stomach-heart-lungs-trachae-intestine,Outside-intestine-heart-lungs-trachae-intestine,Outside-stomach-liver-lungs-oesophagus
Amphid and Phasmid glands are found in:,Nematode,Platyhelminthes,Annelida,Cockroach
The wandering journey of Ascaris takes:,20 days,10 days,12 days,14 days
The main excretory waste of Ascaris is:,Both a and b,Ammonia,Urea,Uric acid
Development of Ascaris eggs requires:,All,More oxygen,Suitable moisture,A temperature lower than that of human body
Wuchereria bancrofti is causative agent of:,Filariasis,Hydatid disease,Taeniasis,Schistosomiasis
The infective stage of Ascaris lumbricoides is:,Embryonated eggs,Tetranucleate cyst,Rhabditiform larva,Hexacanth larva
Excretory organ in annelid is:,Nephridium,Kidney,Flame cell,Malphigian tubule
Parapodia are found in:,Polychaeta,Oligochaeta,Arthropoda,Hirudinea
"In annelids, masses of chromophil cells form the:",Pharyngeal mass,Respiratory cells,Sensory system,Vascular system
Anticoagulant secreted by invertebrate is:,Hirudin,Platelets,Fibrinogen,Bilirubin
In which group of Annelida there is only a pair of ovaries and many pairs of testis:,Oligochaeta,Polychaeta,Hirudinea,Archiannelida
Schizocoel is the body cavity of:,Annelids,Mollusc,Echinoderms,Platyhelminthes
In annelids the pigment present in the epidermis is:,Porphyrin,Rhodopsin,Iodopsin,Poropsin
The common feature between leech and earthworm is:,Clitellum,Sucking organ,Circulatory system,Peristomium
"The basis of classification of Phylum 'Annelida"" is:",Locomotory organ,Shape of the body,Sense organ,Clitellum position
Trochophore larva is found in:,Annelida,Arthropoda,Mollusca,Echinodermata
Trochophore larva is found in:,Annelida,Arthropoda,Mollusca,Echinodermata
Which of the following belong to Annelida?,Sea mouse,Sea pen,Sea fur,None
Which of the following is a pearl secreting group?,Mollusca,Coelentrata,Porifera,Echinodermata
Mollusca differs from echinodermata in:,Both,Circulatroy system,Excretory system,None
Pila belongs to:,Mollusca,Arthropoda,Coelentrata,Porifera
Organ of Bojanus is related with:,Excretion,Digestion,Reproduction,Circulation
Pearl is produced from:,Pelecypods,Cephalopoda,Aplacophora,Monoplacophora
The excretory organ in mollusca is:,Kidney,Flame cells,Nephridia,Maphigian tubule
Mollusca excretes by:,Kidney,Nephridia,Flame cells,Cutaneous
Which belongs to mollusca?,Sea hare,Sea pen,Sea fur,Sea star
Which one of the following is a mollusc?,Cuttle-fish,Silver fish,Jelly fish,Star fish
Octopus belongs to:,Cephalopoda,Apoda,Scaphopoda,Decapoda
Shipworm is a:,Mollusca,Annelida,Aschelminthes,Arthropoda
The respiratory pigment haemocyanin is in:,Lobasters,Insects,Echinodermata,Polychaeta
Pearls in oysters are formed:,As a protection againts foraging objects/enemies,When rain drops fall into the mouth,When eggs of oyster are eaten up,As an excretory product of oyster
Organ of bojanus in Pila globosa acts as:,Excretory,Respiratory,Digestive,Nervous
Ink gland is present in:,Cuttle fish,Hydra,Octopus,Pearl oyster
Which one of the following belong to mollusca?,Cuttle fish,Gold fish,Silver fish,Starfish
Octopus belongs to:,Mollusca,Echinodermata,Mammalia,Coelenterata
Organ of Bojanus helps in:,Excretion,Reproduction,Locomotion,Digestion
Radula is present in:,Mollusca,Coelenterata,Protozoa,Arthropoda
The purest form of pearl is produced by:,Pinctada,Pila,Heliotis,Teredo
Pearls in oysters are formed:,As a protection against foraging objects/enemies,When rain drops fall into the mouth,When eggs of oyster are eaten up,As an excretory productof oyster
Starfish belongs to:,Echinoderm,Mollusca,Annelids,None
Starfish belongs to:,Echinodermata,Mollusca,Annelids,None
Water vascular system is characteristics of:,Echinodermata,Coelenterata,Porifera,Platyhelminthes
One of the following is present in mollusca but absent in echinoderms:,Kidney,Larval stages,Malphigian tubules,Flame cells
Formation of whole body from a small part is:,Morphollaxis,Epimorphosis,Eugenesis,All
Echinoderms live in:,Marine water,Freshwater,Ground water,None
Which is also called Antedon?,Sea lily,Sea cow,Sea horse,Sea Anemone
Echinoderm is:,Sea urchin,Octopus,Oyster,Hydra
Locomotion in starfish is by:,Water vascular system,Feet,Tentacles,Appendages
Water vascular system is characteristics of:,Echinodermata,Porifera,Mollusca,Platyhelminthes
Which one of the following is an echinoderm?,Sea urchin,Sea lion,Octopus,Oyster
Water vascular system is a characteristics feature of the phylum:,Echinodermata,Annelida,Mollusca,Chordata
Which of the following animal is Echinodermata?,Sea urchin,Sea horse,Sea hare,Sea mouse
Locomotory organ in Starfish is:,Water vascular system,Tentacles,Feet,Cilia
Well developed water vascular system is found in:,Echinodermata,Mollusca,Porifera,Pisces
Water vascular system is the characeteristics feature of:,Echinodermata,Arthropoda,Mollusca,Insects
Which phylum is exclusively marine?,Echinodermata,Porifera,Coelenterata,Mollusca
Which one of the following phyla has water vascular system?,Echinodermata,Coelenterata,Arthropoda,Mollusca
Water vascular system is a peculiar chacteristics of the phylum:,Echinodermata,Parasitology,Coelenterata,Mollusca
Which among the following is associated with phylum echinodermata?,Autotomy,Metagenesis,Closed circulatory system,Water canal system
Starfish belongs to class:,Asteroidea,Sporozoa,Crinoidea,Echinoidea
Which of the following is not explained by Charles Darwin?,Law of inheritance of acquired character,Law of natural selection,Struggle for existence,Origin of new species
"At first, life originated on:",Water,Land,Both,None
Wings of bird and insect represents:,Analogous organs,Homologous organ,Atavism,Vestigial organ
Which of the following forms left the colored cared painting:,Cro-magnon man,Neanderthal man,Java man,Pecking man
Life was first originated in:,Water,Air,Rock,Soil
Wings of bats and insects are:,Analogous organs,Homologous organs,Vestigial organs,Atavistic organs
Primitive atmosphere was reductive due to:,Absence of oxygen,Presence of oxygen,Presence of H2,Presence of water
Coacervates were aggregates of:,Proteins,Amino acids,Carbohydrates,Lipids
Ciliated body of animlas belong to class?,Turbellaria,Trematoda,Sporozoa,Cestoda
Balanoglossus is commonly known as:,Both,Acorn worms,Peacock worm,Egg worm
